Name,Age,GPA,Credits Completed,Year,Pathway
Emily Moore,15,3.55,7,Freshman,Early Childhood Education
Danielle Anderson,15,1.4,8,Senior,Marketing
Danielle Garcia,14,3.23,5,Freshman,Biomed
Emily Johnson,17,2.48,53,Freshman,Early College
Jack Brown,15,2.18,51,Sophomore,Early Childhood Education
Aiden Johnson,16,3.25,4,Freshman,Biomed
Danielle Anderson,16,2.66,50,Junior,Biomed
Jack Moore,16,2.77,37,Senior,Engineering
Noah Foster,16,3.74,22,Victory Lap,Construction
Lisa Anderson,19,1.56,40,Sophomore,Biomed
Max Johnson,16,2.8,31,Senior,Business
Ben Johnson,15,2.99,12,Victory Lap,Biomed
Alexis Smith,17,2.2,7,Freshman,Culinary
Emma Foster,14,1.93,31,Victory Lap,Biomed
Emily Brown,18,1.41,4,Sophomore,Computer Science
Emily Manukyan,18,1.33,4,Sophomore,Business
Aiden Smith,15,2.97,2,Sophomore,Biomed
Joe Brown,16,4.23,51,Senior,Construction
Lisa Williams,14,2.24,14,Senior,Business
Emma Moore,14,3.84,52,Sophomore,Marketing
Jack Brown,16,3.7,26,Freshman,Early Childhood Education
Joe Johnson,18,1.07,56,Victory Lap,Culinary
Noah Fogarty,18,0.94,23,Freshman,Biomed
Aiden Anderson,18,1.77,48,Freshman,Computer Science
Bella Anderson,19,1.04,11,Senior,Early Childhood Education
Jack Smith,14,3.82,50,Sophomore,Marketing
Amelia DeFreitas,15,1.99,6,Junior,Computer Science
Sarah Manukyan,15,1.63,56,Victory Lap,Biomed
Noah DeFreitas,19,1.11,50,Freshman,Construction
Bella Williams,18,1.35,58,Junior,Early Childhood Education
Danielle Foster,18,2.36,16,Junior,Construction
Sarah Jones,14,1.91,49,Senior,Early Childhood Education
Ben Anderson,15,2.47,44,Freshman,Culinary
Lisa Garcia,15,3.36,27,Victory Lap,Construction
Sarah Davis,19,0.75,55,Freshman,Computer Science
Ben Brown,19,1.85,32,Freshman,Culinary
Andrew Johnson,16,2.99,17,Sophomore,Criminsl Justice
Andrew Moore,17,0.93,12,Freshman,Early Childhood Education
Bella Jones,15,1.11,25,Senior,Early College
Jack Williams,15,3.44,52,Victory Lap,Early Childhood Education
Lisa Manukyan,17,2.51,21,Junior,Computer Science
Ben Foster,15,2.24,14,Senior,Computer Science
Emily Miller,18,2.5,3,Freshman,Early College
Max Brown,14,4.01,3,Senior,Computer Science
Aiden Fogarty,15,2.52,32,Sophomore,Computer Science
Chloe Foster,14,1.66,44,Freshman,Early Childhood Education
Emma Davis,19,3.85,6,Sophomore,Biomed
Max Fogarty,14,1.26,34,Freshman,Computer Science
Max Smith,17,0.98,31,Senior,Criminsl Justice
Aiden Foster,18,4.07,34,Victory Lap,Early Childhood Education
Mac Wilson,17,1.64,3,Junior,Biomed
Max Fogarty,14,1.07,25,Sophomore,Culinary
Kyan DeFreitas,15,1.12,36,Freshman,Business
Lisa Manukyan,18,3.07,32,Victory Lap,Construction
Bella Williams,16,3.41,33,Sophomore,Business
Noah Foster,16,0.97,9,Junior,Construction
Kyan Fogarty,15,2.92,43,Senior,Early Childhood Education
Alexis Smith,17,2.83,56,Freshman,Marketing
Emily DeFreitas,18,3.66,37,Victory Lap,Construction
Noah Miller,18,3.44,38,Victory Lap,Culinary
Sarah Foster,19,2.93,33,Victory Lap,Computer Science
Amelia Davis,14,1.78,22,Sophomore,Computer Science
Kyan Miller,18,1.48,16,Junior,Culinary
Mac Manukyan,17,1.56,24,Freshman,Marketing
Lisa Wilson,16,1.15,22,Sophomore,Biomed
Danielle Manukyan,18,1.1,42,Victory Lap,Early College
Joe Anderson,18,1.74,45,Senior,Marketing
Amelia Williams,14,0.64,41,Senior,Biomed
Max Brown,14,0.51,11,Senior,Marketing
Kyan Moore,17,3.84,2,Senior,Early College
Kyan Garcia,16,1.02,23,Junior,Construction
Amelia DeFreitas,17,0.39,25,Freshman,Biomed
Ben Brown,19,2.82,31,Victory Lap,Criminsl Justice
Sarah DeFreitas,15,1.94,32,Senior,Criminsl Justice
Jack Moore,14,3.77,27,Sophomore,Construction
Emily Fogarty,14,2.37,12,Senior,Construction
Andrew Brown,18,2.15,33,Junior,Criminsl Justice
Jack Williams,15,1.24,35,Junior,Culinary
Sarah Garcia,17,2.07,41,Senior,Computer Science
Mac Smith,16,2.05,25,Victory Lap,Early College
Andrew Anderson,17,1.88,0,Junior,Engineering
Andrew Foster,14,2.37,54,Sophomore,Early College
Alexis Wilson,16,2.63,32,Senior,Business
Noah Anderson,17,2.88,10,Victory Lap,Business
Emily Garcia,18,1.85,51,Sophomore,Construction
Joe DeFreitas,19,2.63,11,Junior,Engineering
Noah Wilson,15,3.97,9,Senior,Early Childhood Education
Emma DeFreitas,14,2.33,13,Freshman,Computer Science
Lisa DeFreitas,18,0.75,28,Junior,Early College
Mac Brown,16,3.83,22,Senior,Marketing
Max DeFreitas,14,3.92,24,Junior,Construction
Jack Fogarty,17,1.37,55,Freshman,Marketing
Kyan Garcia,17,3.36,49,Junior,Early College
Danielle Williams,14,2.14,33,Victory Lap,Culinary
Lisa Williams,17,1.35,36,Sophomore,Culinary
Emily Anderson,19,0.93,45,Sophomore,Early College
Jack Williams,19,1.09,53,Freshman,Marketing
Danielle Davis,18,3.04,31,Senior,Marketing
Amelia Miller,18,3.53,1,Senior,Business
Max Miller,16,0.45,57,Freshman,Business
Bella Davis,19,1.16,60,Junior,Business
Alexis Williams,17,1.52,0,Junior,Computer Science
Max DeFreitas,17,4.15,3,Sophomore,Early Childhood Education
Amelia Moore,19,1.54,34,Junior,Biomed
Danielle Smith,19,0.88,54,Freshman,Business
Jack Davis,17,1.8,4,Sophomore,Early Childhood Education
Sarah Wilson,14,0.71,54,Freshman,Construction
Amelia Wilson,19,1.8,45,Junior,Culinary
Alexis Williams,16,2.09,15,Freshman,Criminsl Justice
Danielle Fogarty,18,2.25,60,Freshman,Biomed
Joe Johnson,17,3.25,1,Junior,Business
Emily Brown,18,0.32,45,Senior,Business
Joe Brown,17,1.12,36,Senior,Engineering
Chloe Brown,14,2.26,29,Sophomore,Culinary
Emily Garcia,16,0.3,60,Freshman,Marketing
Aiden Johnson,19,1.4,34,Junior,Biomed
Sarah Manukyan,16,2.56,18,Freshman,Early College
Chloe Brown,18,2.79,27,Senior,Engineering
Andrew Jones,19,4.18,38,Senior,Engineering
Bella Johnson,15,0.77,0,Senior,Biomed
Aiden Fogarty,18,4.03,7,Sophomore,Biomed
Mac Johnson,16,4.24,56,Junior,Culinary
Emma Fogarty,18,2.87,7,Freshman,Biomed
Chloe Garcia,17,2.99,20,Senior,Engineering
Chloe Jones,18,1.11,52,Junior,Computer Science
Andrew Wilson,17,4.26,23,Junior,Biomed
Aiden DeFreitas,17,3.4,27,Freshman,Culinary
Alexis Jones,14,3.64,50,Junior,Marketing
Alexis DeFreitas,16,0.97,46,Sophomore,Culinary
Amelia Jones,16,1.42,13,Freshman,Construction
Aiden Wilson,18,3.42,49,Victory Lap,Biomed
Noah Fogarty,18,1.46,46,Junior,Construction
Alexis Williams,16,2.03,8,Junior,Marketing
Max Miller,19,1.76,11,Senior,Early Childhood Education
Emily Smith,17,2.64,11,Junior,Biomed
Joe Miller,17,1.46,19,Sophomore,Business
Mac Miller,19,4.05,46,Junior,Business
Danielle Miller,15,0.93,26,Junior,Business
Lisa Foster,18,2.76,42,Freshman,Criminsl Justice
Max Anderson,18,3.23,0,Sophomore,Culinary
Mac Johnson,14,2.37,3,Sophomore,Engineering
Emily Miller,15,1.39,47,Freshman,Early Childhood Education
Max Jones,18,1.45,44,Senior,Culinary
Ben Fogarty,15,2.64,10,Freshman,Computer Science
Alexis Williams,19,0.91,25,Senior,Marketing
Emma Anderson,17,2.76,51,Senior,Early College
Max Davis,16,3.22,9,Freshman,Computer Science
Emma Moore,19,4.21,17,Victory Lap,Early College
Lisa Garcia,16,4.28,12,Sophomore,Criminsl Justice
Chloe Wilson,15,2.88,36,Freshman,Construction
Ben Anderson,19,4.01,3,Victory Lap,Criminsl Justice
Danielle Johnson,16,4.22,38,Sophomore,Computer Science
Chloe Garcia,17,0.35,59,Sophomore,Computer Science
Danielle Wilson,14,4.19,2,Victory Lap,Marketing
Bella Jones,18,3.51,16,Senior,Engineering
Jack Brown,16,3.35,10,Freshman,Engineering
Ben Anderson,19,2.54,19,Junior,Marketing
Mac Johnson,16,1.92,12,Victory Lap,Criminsl Justice
Emily Moore,14,2.17,14,Junior,Business
Jack Williams,18,4.27,46,Junior,Engineering
Kyan Manukyan,17,2.06,4,Victory Lap,Culinary
Emily Williams,19,1.86,54,Sophomore,Early College
Emily Anderson,18,4.11,58,Victory Lap,Criminsl Justice
Sarah Foster,16,1.71,45,Junior,Biomed
Lisa Johnson,17,3.04,58,Senior,Computer Science
Amelia Foster,17,3.02,52,Senior,Early College
Noah Fogarty,15,1.78,60,Junior,Marketing
Kyan Brown,15,2.18,45,Freshman,Criminsl Justice
Chloe Fogarty,17,1.14,45,Senior,Culinary
Joe Anderson,16,3.64,46,Sophomore,Culinary
Danielle DeFreitas,19,3.65,52,Sophomore,Business
Bella Davis,16,3.23,44,Victory Lap,Criminsl Justice
Noah Anderson,18,1.4,49,Victory Lap,Culinary
Jack Johnson,19,1.28,34,Freshman,Business
Max Brown,15,0.39,38,Senior,Computer Science
Danielle Miller,14,3.65,49,Senior,Business
Sarah Garcia,18,2.85,16,Senior,Construction
Chloe Foster,16,1.24,16,Sophomore,Biomed
Joe Johnson,15,0.92,38,Freshman,Engineering
Andrew Smith,15,1.9,37,Freshman,Criminsl Justice
Andrew Jones,16,3.1,21,Sophomore,Computer Science
Lisa DeFreitas,15,2.93,39,Junior,Early College
Bella Johnson,19,1.33,57,Freshman,Early Childhood Education
Ben Jones,14,1.27,6,Senior,Early Childhood Education
Jack Anderson,18,4.1,4,Senior,Computer Science
Bella Brown,14,2.49,6,Junior,Culinary
Amelia Miller,14,3.79,55,Victory Lap,Early Childhood Education
Chloe Miller,14,2.25,11,Victory Lap,Business
Ben Moore,14,1.51,38,Sophomore,Culinary
Danielle Garcia,18,3.97,1,Victory Lap,Computer Science
Kyan Wilson,16,0.47,30,Junior,Criminsl Justice
Mac DeFreitas,19,2.71,36,Senior,Construction
Mac Jones,18,3.01,3,Victory Lap,Criminsl Justice
Emma Moore,19,1.85,28,Freshman,Early College
Andrew Fogarty,18,1.36,11,Sophomore,Engineering
Joe Jones,14,0.46,56,Junior,Biomed
Emma Wilson,16,0.33,43,Freshman,Computer Science
Joe Anderson,17,4.23,26,Sophomore,Business
Andrew Smith,17,2.13,40,Freshman,Marketing
Mac Brown,17,0.4,41,Freshman,Culinary
Danielle Manukyan,14,0.85,18,Senior,Construction
Chloe Manukyan,19,1.94,37,Freshman,Business
Max Foster,17,1.67,59,Junior,Engineering
Amelia Williams,14,4.26,26,Freshman,Business
Sarah Garcia,15,3.83,29,Freshman,Computer Science
Lisa Foster,16,1.56,14,Victory Lap,Biomed
Bella DeFreitas,16,2.09,58,Victory Lap,Construction
Max Fogarty,18,1.08,15,Senior,Early College
Joe Manukyan,17,3.17,48,Junior,Computer Science
Emily Brown,17,1.49,34,Victory Lap,Early College
Joe Davis,14,2.02,13,Junior,Marketing
Alexis Garcia,19,0.9,51,Junior,Construction
Emma Williams,15,1.59,10,Freshman,Engineering
Lisa Garcia,19,0.87,60,Freshman,Biomed
Jack Foster,18,3.19,58,Sophomore,Criminsl Justice
Andrew Davis,19,1.29,59,Victory Lap,Computer Science
Andrew Johnson,19,0.69,6,Junior,Marketing
Chloe Williams,15,1.23,17,Sophomore,Early Childhood Education
Amelia Smith,18,4.14,24,Freshman,Biomed
Mac DeFreitas,16,1.47,27,Senior,Computer Science
Mac Brown,18,4.02,5,Victory Lap,Early College
Ben Williams,16,3.07,5,Junior,Computer Science
Chloe Miller,17,1.75,13,Victory Lap,Computer Science
Amelia Garcia,17,1.06,23,Freshman,Criminsl Justice
Jack DeFreitas,15,3.27,25,Freshman,Early College
Lisa Garcia,18,4.23,35,Junior,Early College
Emma Manukyan,15,4.24,29,Sophomore,Marketing
Mac Garcia,15,3.65,45,Victory Lap,Marketing
Jack Jones,17,3.72,25,Freshman,Early College
Max Garcia,16,3.32,19,Freshman,Engineering
Amelia Anderson,15,3.88,9,Sophomore,Criminsl Justice
Sarah Jones,15,0.57,32,Freshman,Business
Chloe Moore,19,3.42,49,Victory Lap,Engineering
Emily Wilson,14,3.16,7,Freshman,Early Childhood Education
Jack Foster,19,3.62,14,Sophomore,Biomed
Lisa Smith,15,1.48,56,Victory Lap,Criminsl Justice
Max Manukyan,15,2.04,46,Senior,Criminsl Justice
Max Brown,16,4.09,32,Junior,Engineering
Kyan Smith,18,1.02,1,Victory Lap,Engineering
Jack Smith,15,1.37,2,Sophomore,Computer Science
Amelia Smith,14,3.64,35,Sophomore,Early Childhood Education
Jack Foster,16,3.13,58,Freshman,Early College
Mac Williams,18,1.83,17,Senior,Biomed
Sarah Miller,18,4.05,25,Victory Lap,Early College
Amelia Wilson,19,1.63,19,Senior,Criminsl Justice
Chloe DeFreitas,16,0.8,54,Freshman,Marketing
Emily Anderson,19,1.46,23,Junior,Biomed
Emily Davis,18,0.75,16,Senior,Computer Science
Mac Johnson,14,2.98,8,Victory Lap,Early College
Aiden Fogarty,16,1.55,46,Sophomore,Criminsl Justice
Aiden DeFreitas,14,3.02,16,Victory Lap,Construction
Alexis Wilson,15,2.11,45,Junior,Engineering
Andrew Moore,19,4.24,21,Junior,Culinary
Aiden Jones,15,4.06,2,Freshman,Engineering
Mac Miller,16,2.84,2,Junior,Computer Science
Mac Davis,19,3.41,3,Junior,Computer Science
Andrew Smith,15,1.47,23,Victory Lap,Early College
Emma Fogarty,19,3.71,52,Senior,Biomed
Chloe Brown,16,3.58,52,Junior,Business
Kyan Smith,19,2.48,8,Sophomore,Early College
Lisa Wilson,18,2.98,57,Victory Lap,Biomed
Noah Fogarty,15,4.01,58,Victory Lap,Marketing
Kyan Williams,16,1.47,55,Junior,Culinary
Lisa Manukyan,14,3.34,30,Junior,Criminsl Justice
Amelia DeFreitas,19,1.67,15,Junior,Business
Sarah DeFreitas,17,1.12,17,Sophomore,Biomed
Joe Smith,19,0.72,56,Victory Lap,Early Childhood Education
Jack Fogarty,14,3.38,38,Victory Lap,Early College
Emma DeFreitas,19,2.02,21,Junior,Culinary
Max Manukyan,17,1.82,12,Senior,Biomed
Danielle DeFreitas,14,2.29,5,Freshman,Computer Science
Sarah Garcia,15,3.55,37,Junior,Early College
Ben Foster,18,3.98,45,Senior,Marketing
Max Williams,19,2.59,9,Victory Lap,Business
Noah DeFreitas,15,3.58,18,Victory Lap,Early College
Sarah Anderson,16,2.79,26,Senior,Early Childhood Education
Chloe Wilson,17,0.57,11,Victory Lap,Early Childhood Education
Emily Wilson,14,1.51,50,Sophomore,Marketing
Jack DeFreitas,14,2.75,33,Sophomore,Business
Emily Garcia,17,1.45,35,Senior,Early College
Bella Smith,16,2.2,27,Junior,Business
Alexis Wilson,18,1.99,13,Junior,Biomed
Lisa Brown,16,3.31,25,Victory Lap,Early Childhood Education
Lisa Williams,19,3.25,30,Sophomore,Biomed
Sarah Garcia,16,1.39,19,Freshman,Engineering
Bella Davis,17,1.62,58,Senior,Marketing
Emma Foster,15,3.01,15,Senior,Early College
Jack Smith,17,1.06,11,Victory Lap,Computer Science
Kyan Brown,16,3.3,8,Junior,Biomed
Emma Garcia,14,0.81,50,Junior,Computer Science
Alexis Brown,15,1.74,51,Senior,Criminsl Justice
Kyan Anderson,19,3.6,13,Sophomore,Biomed
Chloe Williams,14,2.07,3,Freshman,Marketing
Danielle Johnson,18,1.67,1,Senior,Early College
Alexis Williams,14,0.43,24,Sophomore,Early Childhood Education
Bella Moore,16,0.86,7,Freshman,Biomed
Max Johnson,18,1.86,2,Freshman,Biomed
Bella Fogarty,18,0.74,23,Sophomore,Biomed
Jack Miller,15,0.62,42,Senior,Marketing
Joe Moore,17,2.82,19,Victory Lap,Biomed
Aiden DeFreitas,17,3.25,39,Junior,Computer Science
Emma Foster,18,3.57,53,Sophomore,Construction
Aiden Miller,17,1.72,48,Sophomore,Marketing
Ben Johnson,18,2.45,10,Senior,Early College
Jack Wilson,15,2.24,11,Junior,Early College
Andrew Manukyan,15,0.6,42,Freshman,Business
Mac Manukyan,17,3.27,55,Freshman,Business
Amelia Moore,19,3.66,56,Victory Lap,Marketing
Aiden Manukyan,17,2.21,18,Freshman,Criminsl Justice
Amelia Foster,17,2.01,37,Junior,Biomed
Jack DeFreitas,14,3.84,35,Sophomore,Culinary
Andrew Manukyan,17,3.56,15,Junior,Criminsl Justice
Emily Manukyan,16,2.5,13,Freshman,Computer Science
Chloe DeFreitas,15,3.25,58,Senior,Early College
Jack Smith,18,4.26,10,Senior,Computer Science
Noah Fogarty,16,2.57,25,Junior,Early College
Lisa Fogarty,17,3.69,30,Freshman,Marketing
Ben Miller,16,1.37,1,Sophomore,Biomed
Lisa DeFreitas,19,3.26,59,Victory Lap,Early Childhood Education
Alexis Brown,19,2.36,13,Sophomore,Engineering
Mac Davis,18,0.33,13,Victory Lap,Business
Jack Garcia,14,1.91,54,Junior,Engineering
Joe Moore,16,1.06,30,Victory Lap,Culinary
Chloe Garcia,14,3.3,60,Sophomore,Biomed
Jack Miller,16,2.06,33,Senior,Business
Bella Davis,17,0.8,2,Freshman,Early College
Emma DeFreitas,16,3.65,12,Senior,Early Childhood Education
Max Garcia,16,1.55,23,Junior,Criminsl Justice
Lisa Foster,14,2.96,46,Senior,Culinary
Max Fogarty,19,0.9,14,Victory Lap,Marketing
Emily Johnson,14,1.34,36,Sophomore,Computer Science
Ben Davis,19,0.84,41,Freshman,Business
Chloe Garcia,15,1.44,31,Sophomore,Computer Science
Aiden DeFreitas,18,2.73,51,Junior,Engineering
Alexis Fogarty,14,0.98,58,Freshman,Business
Emma Johnson,18,0.66,53,Sophomore,Engineering
Kyan Wilson,15,2.82,14,Victory Lap,Marketing
Emma Smith,16,2.88,2,Senior,Early Childhood Education
Chloe Jones,17,1.29,40,Freshman,Construction
Sarah Anderson,16,0.94,34,Junior,Biomed
Amelia Fogarty,16,2.51,3,Junior,Biomed
Noah Jones,17,3.69,13,Junior,Construction
Kyan Garcia,14,0.89,18,Freshman,Engineering
Amelia Brown,18,2.28,59,Junior,Culinary
Lisa Wilson,18,2.94,43,Freshman,Computer Science
Danielle Moore,14,3.6,45,Sophomore,Criminsl Justice
Max Garcia,17,2.2,10,Senior,Construction
Sarah Brown,15,1.29,25,Junior,Marketing
Ben Jones,16,3.07,2,Freshman,Marketing
Sarah Wilson,17,3.13,34,Victory Lap,Biomed
Joe Manukyan,19,2.81,8,Junior,Early Childhood Education
Andrew Miller,18,0.54,10,Victory Lap,Business
Kyan Smith,15,3.19,54,Freshman,Culinary
Noah Manukyan,18,0.98,14,Freshman,Marketing
Chloe Miller,18,2.99,28,Sophomore,Biomed
Amelia Fogarty,14,1.89,54,Junior,Biomed
Bella Jones,15,3.74,28,Senior,Criminsl Justice
Sarah Fogarty,19,2.08,54,Freshman,Construction
Emma Wilson,19,1.32,36,Senior,Engineering
Sarah Manukyan,15,0.33,54,Victory Lap,Construction
Noah Smith,19,3.39,29,Junior,Criminsl Justice
Ben Manukyan,16,3.04,23,Senior,Engineering
Emily Manukyan,17,1.69,45,Freshman,Early College
Sarah Miller,18,2.14,21,Victory Lap,Biomed
Danielle Jones,15,1.85,43,Freshman,Early College
Kyan Smith,19,2.79,5,Junior,Computer Science
Amelia Smith,19,2.19,60,Sophomore,Marketing
Max Garcia,18,1.22,53,Freshman,Early Childhood Education
Aiden DeFreitas,15,0.37,40,Victory Lap,Biomed
Noah Wilson,16,1.38,40,Junior,Early Childhood Education
Chloe Foster,18,0.64,54,Senior,Early Childhood Education
Joe Johnson,16,1.13,29,Senior,Early Childhood Education
Danielle Johnson,14,2.26,2,Junior,Marketing
Amelia Davis,17,3.12,2,Senior,Computer Science
Emily Williams,18,3.77,49,Victory Lap,Criminsl Justice
Noah Davis,15,0.46,36,Sophomore,Construction
Jack Anderson,15,4.15,19,Victory Lap,Marketing
Kyan Miller,14,1.95,60,Freshman,Computer Science
Max Moore,14,1.28,15,Victory Lap,Engineering
Aiden Jones,19,2.52,13,Junior,Biomed
Lisa Brown,15,1.99,49,Freshman,Computer Science
Aiden Williams,19,0.9,29,Victory Lap,Marketing
Joe Wilson,18,4.18,21,Senior,Early College
Max Wilson,18,3.45,14,Junior,Business
Joe Wilson,16,0.64,21,Senior,Marketing
Max Manukyan,15,4.09,38,Victory Lap,Early College
Andrew Brown,18,0.94,58,Junior,Early Childhood Education
Emma Miller,15,3.42,38,Junior,Marketing
Emily Williams,17,2.73,51,Sophomore,Biomed
Ben Fogarty,19,2.59,0,Junior,Biomed
Alexis Anderson,17,1.18,43,Sophomore,Culinary
Chloe Smith,19,3.99,2,Sophomore,Construction
Sarah Jones,19,1.22,32,Junior,Engineering
Emily Anderson,15,2.83,32,Freshman,Criminsl Justice
Danielle Jones,19,1.86,10,Freshman,Construction
Ben Foster,16,3.06,1,Victory Lap,Computer Science
Emily Anderson,18,2.47,36,Freshman,Computer Science
Lisa DeFreitas,14,3.3,25,Victory Lap,Biomed
Chloe Wilson,17,4.24,33,Senior,Biomed
Joe Davis,14,2.66,60,Sophomore,Culinary
Andrew Brown,16,0.87,10,Junior,Culinary
Chloe Foster,19,1.31,23,Senior,Engineering
Alexis Brown,18,1.25,29,Junior,Criminsl Justice
Aiden Fogarty,14,3.03,2,Junior,Business
Danielle Garcia,17,0.65,57,Junior,Construction
Amelia Foster,18,0.88,27,Sophomore,Culinary
Andrew Foster,17,0.35,30,Sophomore,Early Childhood Education
Max Smith,15,0.95,6,Freshman,Engineering
Joe Moore,14,2.63,6,Freshman,Engineering
Emily Smith,18,2.57,23,Freshman,Biomed
Ben Fogarty,18,0.31,57,Victory Lap,Business
Andrew Jones,14,3.06,40,Freshman,Biomed
Alexis Jones,15,0.89,50,Sophomore,Marketing
Kyan Foster,14,3.91,4,Victory Lap,Criminsl Justice
Max Davis,19,1.78,25,Sophomore,Construction
Mac Moore,19,2.2,39,Junior,Culinary
Ben Moore,15,2.63,58,Senior,Culinary
Emma DeFreitas,19,3.88,51,Junior,Engineering
Jack Brown,16,1.55,22,Victory Lap,Early College
Bella DeFreitas,17,1.84,52,Victory Lap,Computer Science
Sarah Fogarty,19,3.05,48,Senior,Early College
Aiden Anderson,15,2.99,42,Freshman,Early College
Jack Brown,16,0.86,60,Junior,Early College
Chloe Davis,15,1.53,17,Junior,Engineering
Chloe Miller,14,3.93,26,Junior,Construction
Amelia Manukyan,16,3.36,40,Sophomore,Marketing
Emma Wilson,16,1.83,52,Victory Lap,Early College
Noah Wilson,16,0.85,45,Victory Lap,Computer Science
Emma Garcia,16,1.73,15,Freshman,Criminsl Justice
Emily DeFreitas,17,3.83,33,Freshman,Computer Science
Joe Anderson,17,2.33,59,Junior,Marketing
Bella Williams,16,3.21,33,Sophomore,Computer Science
Alexis Miller,17,2.13,25,Junior,Construction
Jack Johnson,16,1.87,14,Victory Lap,Marketing
Chloe Manukyan,15,2.26,53,Senior,Culinary
Danielle Brown,18,3.41,47,Victory Lap,Engineering
Lisa DeFreitas,14,4.04,58,Junior,Criminsl Justice
Andrew Fogarty,17,3.44,29,Sophomore,Marketing
Chloe DeFreitas,19,0.53,41,Junior,Early Childhood Education
Mac Garcia,17,1.32,14,Sophomore,Engineering
Danielle Williams,16,0.54,44,Senior,Marketing
Emma Fogarty,17,3.57,39,Junior,Construction
Joe Miller,19,0.64,3,Freshman,Early College
Alexis Manukyan,17,3.78,2,Senior,Biomed
Amelia Miller,19,3.43,20,Junior,Early College
Jack Williams,18,2.88,34,Victory Lap,Engineering
Ben Johnson,18,2.8,29,Senior,Construction
Emma Foster,18,1.64,16,Junior,Marketing
Kyan Brown,14,1.97,22,Junior,Early College
Alexis Williams,19,0.72,43,Senior,Culinary
Jack Fogarty,14,1.0,40,Junior,Culinary
Noah Jones,15,0.43,7,Sophomore,Computer Science
Joe Wilson,15,3.09,27,Senior,Computer Science
Kyan Smith,15,4.13,51,Senior,Computer Science
Jack Jones,15,3.09,27,Junior,Early College
Alexis Davis,16,1.84,40,Victory Lap,Computer Science
Max Williams,15,3.27,23,Sophomore,Engineering
Noah Anderson,16,4.21,40,Sophomore,Business
Noah Jones,15,3.7,15,Freshman,Business
Jack Jones,17,1.92,43,Senior,Construction
Lisa Williams,17,0.33,17,Sophomore,Early Childhood Education
Bella Brown,15,3.66,19,Sophomore,Criminsl Justice
Bella Johnson,19,1.65,19,Junior,Culinary
Alexis Williams,18,2.11,10,Victory Lap,Early Childhood Education
